PUBCHEM_CID,PUBCHEM_SID,SAMPLE_NAME
16036578,144213891,PharmaGSID_48518
16051918,144205592,(+)-Tubocurarine chloride hydrochloride
16051918,170464882,(+)-Tubocurarine chloride hydrochloride
16051930,144213928,dl-Norgestrel
16051931,144206760,Bethanidine sulfate (2:1)
16051933,144206930,Desmopressin
16051941,144205824,Vinorelbine
16051941,170465330,Vinorelbine tartrate
16051942,144204201,Rimexolone
16051942,170464695,Rimexolone
16051947,144206057,Pimecrolimus
16051951,144204142,Clindamycin hydrochloride
16051954,144204056,Vancomycin hydrochloride
16051954,144206939,Vancomycin hydrochloride
16051969,144206293,Desmopressin acetate
16051969,170465177,Desmopressin acetate
16051987,144204280,Betazole hydrochloride
16051987,170465002,Betazole hydrochloride
16052011,144206132,Goserelin acetate
16052011,144206490,Goserelin acetate
16052015,144206933,Etoposide phosphate
16052015,144206549,Etoposide phosphate
16052038,144206726,Clindamycin palmitate
16069365,144208298,"1,3-Dimethylimidazolium dimethyl phosphate"
16114800,144205002,Rosuvastatin calcium
16129666,144204055,Thiostrepton
16129710,144206359,Teicoplanin
16129778,144204975,Tannic acid
16129778,144210399,Tannic acid
16161315,144206208,Somatostatin
16204922,144211862,Sodium warfarin
16210995,144209835,"1-Ethyl-2,3-dimethylimidazolium trifluoromethanesulfonate"
16211009,144207801,Methyltrioctylammonium bis(trifluoromethylsulfonyl)imide
16211072,144209996,1-Ethyl-3-methylimidazolium nitrate
16211101,144205643,Aviglycine hydrochloride
16211115,144207745,1-Ethyl-3-methylimidazolium thiocyanate
16211135,144207750,Triethylsulfonium bis(trifluoromethanesulfonyl)imide
16211197,144206607,D-Asparagine hydrate
16211409,144209839,1-Ethyl-3-methylimidazolium methyl sulfate
16211417,144209830,1-Dodecyl-3-methylimidazolium iodide
16211610,144206988,Quinine hemisulfate salt monohydrate
16211849,144209838,1-Ethyl-3-methylimidazolium methanesulfonate
16212198,144206092,Tiamulin
16212317,144207257,Palmatine chloride hydrate
16212360,144211737,Sodium fluoroacetate
16212480,144206336,Sorbitan monohexadecanoate
16212515,144205946,Hydroxystilbamidine bis(methanesulfonate)
16212610,144207948,Trihexyltetradecylphosphonium hexafluorophosphate
16212746,144207906,1-Methyl-3-octylimidazolium trifluoromethanesulfonate
16212880,144213833,Diisodecylphenyl phosphite
16213711,144207814,1-Butyl-1-methylpyrrolidinium dicyanamide
16217215,144209840,1-Ethyl-3-methylimidazolium hydrogen sulfate
16217238,144209811,Trihexyltetradecylphosphonium dicyanamide
16218600,144205653,Anhydrosorbitol stearate
16218739,144207773,Triisobutylmethylphosphonium tosylate
16218793,144207282,Tributylmethylphosphonium methyl sulfate
16218822,144208007,Trihexyltetradecylphosphonium bromide
16219127,144205813,Cloricromen hydrochloride
16219127,170466522,Cloricromen hydrochloride
16219349,144206418,(-)-Fenfluramine hydrochloride
16219385,144210008,DL-Glutamic acid monohydrate
16219444,144205966,sn-Glycerol 3-phosphate bis(cyclohexylammonium)
16219744,144204804,Sodium (2E)-4-(4-chlorophenyl)-4-hydroxybut-2-enoate hydrate
16220111,144209392,1-Cedr-8-en-9-ylethanone
16220111,144213790,1-Cedr-8-en-9-ylethanone
16220118,144204557,Sodium zomepirac
16220118,144209375,Sodium zomepirac
16220118,144204888,Sodium zomepirac
16220118,170466073,Sodium zomepirac
16654936,144210579,SAR 150640
16666638,144212856,trans-2-Ethoxy-5-(1-propenyl)phenol
16667700,144204984,Carvedilol tartrate
16667700,170465440,Carvedilol tartrate
16667738,144205033,Oseltamivir tartrate
16678045,144203597,"1-(3-Carboxyphenyl)-2,5-dimethyl-1H-pyrrole-3-carboxylic acid, strychnidin-10-one (1:1)"
16682730,144210906,Phenylmercuric acetate
16682730,144209439,Phenylmercuric acetate
16682730,144204619,Phenylmercuric acetate
16682730,170465524,Phenylmercuric acetate
16682734,144205951,Bismuth subsalicylate
16682736,144209781,Antimony potassium tartrate trihydrate
16682738,144205877,Dibutyltin dilaurate
16682738,170466843,Dibutyltin dilaurate
16682740,144207314,Dibutyltin diacetate
16682746,144210199,Bis(tributyltin)oxide
16682804,144209798,Triphenyltin acetate
16682828,144210727,Tributyltin methacrylate
16682834,144213707,Tributyltin benzoate
16682839,144206766,Amoebicon
16682935,170465514,Nitromersol
16682953,144212799,Triphenyllead acetate
16682987,144206641,Aluminum monostearate
16682993,144212185,Aluminum hydroxide acetate (1:1:2)
16682993,144205853,Aluminum hydroxide acetate (1:1:2)
16682999,144205941,Bismuth subgallate
16683023,144212321,Phenylmercuric lactate
16683072,144212112,(Acryloyloxy)(tributyl)stannane
16683083,144205935,Antimony(V) sulfide
16683095,144205837,Bismuth(III) carbonate
16683101,170465491,Isalon
16683761,144205551,Phenylmercuric borate
16683978,144212560,Aluminum hydroxide acetate (1:2:1)
16684434,144212493,Thimerosal
16684434,144204884,Thimerosal
16684434,170465469,Thimerosal
16684880,144213521,Aluminum tributoxide
16700308,144212563,Aluminum triformate
16719897,144209905,1-Methyl-1-propylpyrrolidinium bromide
16722125,144212539,Kadethrin
16722126,144205675,Imiprothrin
16726630,144209865,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
16749605,144209826,1-Dodecyl-3-methylimidazolium bromide
16759173,144205027,Pravastatin sodium
16759173,144210590,Pravastatin sodium
16760141,144206940,Moxidectin
16760141,144206644,Moxidectin
16760153,144210961,Prallethrin
16760189,144211043,Iodosulfuron-methyl-sodium
16760467,144209972,Potassium D-gluconate
16760569,144205613,MK-571 sodium
16760658,144207609,Sodium salicylate
16760703,144212940,Sodium valproate
17756783,144205242,Phenacaine
17756783,144205243,Phenacaine
17756794,144205814,Cloprostenol sodium
17756939,144205345,Lornoxicam
17756940,144205382,Xilobam
17841257,144209884,1-Butyl-3-methylpyridinium tetrafluoroborate
18173271,144210534,SB413217A
18374068,144209902,1-Ethyl-1-methylpyrrolidinium tetrafluoroborate
18506491,144209845,1-Hexadecyl-3-methylimidazolium tetrafluoroborate
18542136,144211533,Morin hydrate
18551400,144210757,CP-114271
18992283,144210745,PharmaGSID_47259
19838382,144209862,1-Butyl-1-methylpiperidinium bromide
19876500,144209879,1-Butyl-3-methylpyridinium chloride
20054835,144205770,Artemether
20054849,144206468,Bisbentiamine
20054868,144205618,Chromomycin A3
20054942,144205077,Hygromycin B
20054942,144206590,Hygromycin B
20054964,144206993,Maduramicin ammonium
20054964,170466228,Maduramicin ammonium
20054967,144206837,Melinamide
20055082,144206613,Capreomycin IB
20055082,144206030,Capreomycin IB
20055082,170465401,Capreomycin IB
20055083,144205097,Coenzyme B12
20055397,170466824,Resocortol butyrate
20055424,144206013,Bisibutiamine
20055424,170466019,Bisibutiamine
20055509,144204730,Scopolamine hydrobromide trihydrate
20055509,144208065,Scopolamine hydrobromide trihydrate
20055515,144204207,Sisomicin sulfate
20055528,144206501,Peplomycin sulfate
20055558,144204193,Talampicillin hydrochloride
20056549,144206879,Flomoxef
20056587,144205766,Isepamicin sulfate
20056627,144204109,Oleandomycin phosphate
20056743,144206254,Benzactyzine methobromide
20056828,144204208,Ribostamycin sulfate
20056828,170465814,Ribostamycin sulfate
20478723,144210649,C10-21 alkanesulfonic acids phenyl esters
20607916,251919807,"2-(3a,4,5,6,7,7a-Hexahydro-1H-4,7-methanoinden-8-yloxy)ethyl prop-2-enoate"
20641892,144212772,Tetronic 701
20725980,144210947,Grinstad Soft-N-Safe
20835958,144204311,Calcium folinate pentahydrate
20838960,144207110,Taprostene sodium salt
20848883,144204281,Cefotiam hydrochloride
20848883,170465103,Cefotiam hydrochloride
20849290,144208026,Naphthenic acids
21118222,144212556,N2-(4-Nitrophenyl)-L-glutamine hydrochloride
21124389,144206415,N-Normorphine hydrochloride
21158559,144204127,Alcuronium chloride
21619272,144212881,2-Acetoxy-5-nitrobenzyl chloride
21917397,144209897,1-Hexylpyridinium iodide
21932259,144209829,"1-Ethyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)imide"
21935081,144210562,SR58611
21943953,251919832,"1,1-Bis(3-cyclohexyl-4-hydroxyphenyl)cyclohexane"
21977262,144209834,"1-Ethyl-2,3-dimethylimidazolium tetrafluoroborate"
21988023,144209874,1-Butyl-2-methylpyridinium chloride
22078297,144209820,1-Decyl-3-methylimidazolium bromide
22239085,144207791,1-Decyl-3-methylimidazolium trifluoromethanesulfonate
22386467,144207180,Vatalanib
22419268,251919697,Diethylmethylbenzenediamine
22678982,144207779,Methyltrioctylammonium trifluoromethanesulfonate
22833294,144207857,Strobane
22833295,144212334,Strychnine hemisulphate salt
22833303,144205312,Sorbitan monododecanoate
22833307,251919692,"1-Propene, tetramer"
22833317,144209302,Tripropylene glycol
22833317,144213841,Tripropylene glycol
22833320,144212706,Ammonium xylene sulfonate
22833321,144208414,"Dihydro-3-(tetrapropenyl)- 2,5-furandione"
22833326,144208629,Diisodecyl phthalate
22833331,144210887,Dipropylene glycol monomethyl ether
22833331,144208851,Dipropylene glycol monomethyl ether
22833389,144207262,Polysorbate 60
22833395,144211713,Vinyl neodecanoate
22833454,144207683,"Tridecylamine, branched and linear"
22833466,144211256,"Acetic acid, C8-10-branched alkyl esters, C9-rich"
22833489,144211430,"Chlorinated paraffins:C12, 60% chlorine"
22833502,144210089,Zirconocene dichloride
22833503,144211104,Emamectin benzoate
22833506,144211450,Spirodiclofen
23064738,144205969,Sodium triphosphate hydrate (5:1:6)
23079882,144209886,1-Butyl-3-methylpyridinium trifluoromethanesulfonate
23082568,144207459,1-Ethyl-1-methylpyrrolidinium hexafluorophosphate
23160050,144207421,1-Ethylpyridinium hexafluorophosphate
23160059,144209828,1-Dodecyl-3-methylimidazolium trifluoromethanesulfonate
23581791,144206083,Vardenafil
23581791,170465607,Vardenafil
23616254,144206778,Ethoheptazine hydrochloride
23617864,144211661,Isobornyl propanoate
23625795,144207141,Aliskiren hemifumarate
23625795,170465199,Aliskiren hemifumarate
23661867,144211839,Sodium 1-naphthalenesulfonate
23661868,144211335,Sodium 2-naphthalenesulfonate
23661960,144209945,Potassium benzoate
23661981,144211792,"Sodium 9,10-dioxo-9,10-dihydroanthracene-2-sulfonate"
23662264,144211021,"2,4,5-Trichlorophenol sodium salt"
23662274,144211803,Sodium pyruvate
23662354,144206320,Mesna
23662354,144208061,Sodium 2-mercaptoethanesulfonate
23662354,170464862,Sodium 2-mercaptoethanesulfonate
23662369,144206018,Bendazac sodium
23662369,170465952,Bendazac sodium
23662382,144212113,Sodium 3-chloro-2-hydroxypropane-1-sulfonate
23662383,144213524,Sodium ethasulfate
23662383,144205651,Sodium ethasulfate
23663400,144205137,Tazobactam sodium
23663400,170465148,Tazobactam sodium
23663403,144206357,Cilastatin sodium
23663403,144206144,Cilastatin sodium
23663404,144206467,Beraprost sodium
23663539,251919749,Sodium pentachlorophenate
23663624,144212034,Sodium 2-methylprop-2-ene-1-sulfonate
23663870,144206424,Sodium 4-hydroxybutanoate
23663938,144206017,Ceftizoxime sodium
23663939,144204298,Novobiocin sodium
23663939,170465360,Novobiocin sodium
23663953,144206133,Tianeptine sodium
23663954,144203861,Furegrelate sodium
23663959,144204315,Meclofenamate sodium
23663959,170464886,Meclofenamate sodium
23663963,144206815,Egualen sodium
23663974,144204920,Cefoperazone sodium
23663974,170465235,Cefoperazone sodium
23663976,144205779,Fluvastatin
23663976,170465409,Fluvastatin sodium
23663985,144206123,Sivelestat sodium tetrahydrate
23663985,170465996,Sivelestat sodium tetrahydrate
23663992,144205797,Cerivastatin sodium
23663992,170465109,Cerivastatin sodium
23663992,251919809,Cerivastatin sodium
23663996,144205750,Montelukast sodium
23663996,170465230,Montelukast sodium
23664054,144208134,"D-Gluco-heptonic acid, monosodium salt"
23664290,170465549,"Sodium 3, 4-dimethylphenyl-glyoxylate"
23664361,144209764,"4-Amino-5-hydroxy-2,7-naphthalenedisulfonic acid monosodium salt"
23664644,144209772,Sodium 4-aminobenzenesulfonate
23664709,144203595,Penicillin G potassium
23664984,251919987,"Alachlor ESA, sodium salt"
23665410,144205294,Thiopental sodium
23665410,170464734,Thiopental sodium
23665583,144212206,Cytembena
23665706,144209979,Sodium cyclamate
23665719,144209763,2-Acrylamido-2-methylpropanesulphonate sodium salt
23665728,144206568,Amfenac sodium
23665728,144206567,Amfenac sodium
23665731,144207036,Cefamandole nafate
23665759,144209209,Sodium chloroacetate
23665759,144213461,Sodium chloroacetate
23665760,144204613,Sodium hypochlorite
23665761,144212740,Potassium dichloroisocyanurate
23665763,251919727,"Sodium bisulfite, mixture of NaHSO3 and Na2S2O5"
23665770,144210694,Sodium myristyl sulfate
23665771,144212399,Sodium decyl sulfate
23665772,144207090,"7-Ethyl-2-methyl-4-undecanolsulfate, sodium salt"
23665772,144211872,"7-Ethyl-2-methyl-4-undecanolsulfate, sodium salt"
23665772,144205953,"7-Ethyl-2-methyl-4-undecanolsulfate, sodium salt"
23665884,144212691,Sodium lauryl polyoxyethylene ether sulfate
23665888,144206672,Menadione sodium bisulfite
23666110,144212831,"3,3',5-Triiodo-l-thyronine sodium salt"
23666711,144204339,Cefmetazole sodium
23666711,170465052,Cefmetazole sodium
23667299,144204322,Monensin sodium
23667299,144206742,Monensin sodium
23667300,144207034,Cefoxitin sodium salt
23667529,170465058,Iothalamate sodium
23667548,144210873,Sodium L-ascorbate
23667629,144203605,Floxacillin sodium salt
23667631,144206989,Oxacillin sodium salt
23667638,144213737,Sodium dichloro-s-triazinetrione dihydrate
23667638,144209120,Sodium dichloro-s-triazinetrione dihydrate
23667639,144205944,Dikegulac sodium
23667639,170466133,Dikegulac sodium
23667648,144213847,Sodium 6-hydroxynaphthalene-2-sulfonate
23667648,144208736,Sodium 6-hydroxynaphthalene-2-sulfonate
23668192,144204551,Sodium xylenesulfonate
23668192,144210392,Sodium xylenesulfonate
23668192,144209214,Sodium xylenesulfonate
23668193,144209353,Sodium nitrite
23668193,144210345,Sodium nitrite
23668194,144209733,Sodium cholate
23668195,144209732,Sodium bromate
23668196,144204617,Sodium deoxycholate
23668196,144208094,Sodium deoxycholate
23668197,144213117,Sodium chlorite
23668198,144213963,Fenaminosulf
23668353,144212418,Sodium tridecyl sulfate
23668516,144206659,Potassium pentanoate
23668542,144212216,Acid Red 337
23668568,144213859,FR130739
23668817,144210194,Sodium [dodecanoyl(methyl)amino]acetate
23669238,144210862,PFOS-K
23669619,144213420,Potassium 2-ethylhexanoate
23669624,144208265,Sodium 1-octanesulfonate
23670359,144205985,Ibandronate sodium
23670523,144210091,Sodium arsanilate
23670838,144213933,Sodium 4-octylbenzenesulfonate
23670844,144207913,Sodium 5-sulfoisophthalate
23671691,144204351,Canrenoate potassium
23671932,144206261,Ipodate sodium
23672293,144212078,Sodium bis(2-methylpropyl)phosphinodithioate
23672301,144205634,Sodium D-gluconate
23672302,144206346,Sodium dibunate
23672302,144206617,Sodium dibunate
23672325,144213845,Potassium anilinoacetate
23672326,251919800,Sodium 2-amino-5-sulfonaphthalene-1-sulfonate
23672329,144212413,"Potassium 2,5-dihydroxybenzenesulfonate"
23672566,144204342,Cefotaxime sodium
23672568,144204328,Cefamandole sodium
23672582,144206118,Dexamethazone metasulfobenzoate sodium
23672589,144211756,Diatrizoate sodium
23672955,144204296,Fusidate sodium
23673604,144212701,Octadecyl sulfate sodium salt
23673837,144210814,Docusate sodium
23673837,144205640,Docusate sodium
23673837,144208540,Docusate sodium
23673837,144207018,Docusate sodium
23674215,144212217,Potassium 4-[(3-oxobutanoyl)amino]benzenesulfonate
23674746,144210524,Fandosentan potassium salt
23674889,144210591,Phenobarbital sodium
23675081,144210395,Sodium dehydroacetate
23675274,144214012,PFBS-K
23675312,144204323,Cephapirin sodium
23675312,170465306,Cephapirin sodium
23675317,144204290,Phenethicillin potassium
23675320,144204295,Cloxacillin sodium
23675320,170465404,Cloxacillin sodium
23675339,144212913,Acid Yellow 11
23675737,144212251,"C.I. Acid Yellow 34, monosodium salt"
23675747,144206262,Metrizoate sodium
23675786,144207044,Dicloxacillin sodium salt monohydrate
23675786,170465296,Dicloxacillin sodium salt monohydrate
23675796,144207657,"Sodium 3,5-bis(methoxycarbonyl)benzenesulfonate"
23676704,144213565,"2,4-D sodium salt"
23676704,144208575,"2,4-D sodium salt"
23676735,144211668,Monopotassium phthalate
23676736,144211501,Trifloxysulfuron-sodium
23676745,144209955,Potassium sorbate
23676752,144211314,Diflufenzopyr-sodium
23676755,144205971,"Sodium 2,3-dimercaptopropanesulfonate hydrate"
23676814,144209374,Penicillin VK
23676814,144213231,Penicillin VK
23677058,144205070,Thiamylal sodium
23677323,144209767,Sodium 3-(allyloxy)-2-hydroxypropanesulphonate
23677829,144204343,Tolmetin sodium dihydrate
23677829,170465216,Tolmetin sodium dihydrate
23677927,144212636,Lithium perfluorooctane sulfonate
23677960,144207107,Hydroxymethanesulfinic acid monosodium salt dihydrate
23677963,144208443,Potassium 6-hydroxynaphthalene-2-sulfonate
23677963,144213872,Potassium 6-hydroxynaphthalene-2-sulfonate
23677967,144211323,"Sulfuric acid, monononyl ester, sodium salt"
23677979,144212083,Sodium m-xylene-4-sulfonate
23678596,144204873,Methicillin sodium hydrate
23678596,170465152,Methicillin sodium hydrate
23678874,144210714,PFHS-K
23678979,144212181,Sodium abietate
23679004,144212804,Sodium pantothenate
23679813,144213942,sodium 4-isopropylbenzenesulfonate
